country,year,population,primary_energy_consumption,fossil_fuel_consumption,renewables_share_energy,energy_per_capita,fossil_fuel_per_capita
New Zealand,1989,3333753.0,179.244,104.945,41.452,5.376643080636148e-05,3.147953672632615e-05
New Zealand,1990,3397388.0,186.435,109.201,41.427,5.487598119496507e-05,3.214263428257237e-05
New Zealand,1991,3481606.0,190.187,113.329,40.412,5.462622709175019e-05,3.255078259860536e-05
New Zealand,1992,3532568.0,190.501,119.126,37.467,5.392705816278696e-05,3.372221001832095e-05
New Zealand,1993,3573739.0,196.246,117.341,40.207,5.491335545209094e-05,3.283423887418751e-05
New Zealand,1994,3620893.0,207.137,121.704,41.245,5.720605386571765e-05,3.3611598022918655e-05
New Zealand,1995,3673899.0,214.906,124.589,42.026,5.8495347857956905e-05,3.391192844441287e-05
New Zealand,1996,3728460.0,217.988,131.88,39.501,5.8465961818016017e-05,3.537117201203714e-05
New Zealand,1997,3775853.0,218.022,140.278,35.659,5.774112498553307e-05,3.715134037262573e-05
New Zealand,1998,3810047.0,218.023,133.419,38.805,5.722317861170741e-05,3.501767825961202e-05
New Zealand,1999,3833496.0,219.933,141.677,35.582,5.737139154442837e-05,3.6957649101498997e-05
New Zealand,2000,3855266.0,229.557,146.035,36.384,5.954375132610824e-05,3.787935774081477e-05
New Zealand,2001,3889587.0,227.483,153.164,32.67,5.848512965515362e-05,3.93779596651264e-05
New Zealand,2002,3948582.0,235.292,152.584,35.151,5.958898662861756e-05,3.864273301149628e-05
New Zealand,2003,4019944.0,228.071,149.795,34.321,5.673486993848671e-05,3.726295689691199e-05
New Zealand,2004,4081415.0,234.68,145.488,38.006,5.74996661696985e-05,3.5646460847524696e-05
New Zealand,2005,4132782.0,228.759,149.443,34.672,5.535230263778733e-05,3.6160387845281945e-05
New Zealand,2006,4179986.0,230.264,149.966,34.872,5.508726584251718e-05,3.587715365553856e-05
New Zealand,2007,4221495.0,229.46,148.058,35.475,5.4355151433319244e-05,3.507240918205517e-05
New Zealand,2008,4260235.0,230.089,150.727,34.492,5.400852300401269e-05,3.5379973170494115e-05
New Zealand,2009,4302884.0,229.524,142.38,37.967,5.334189813157873e-05,3.308943489994153e-05
New Zealand,2010,4346345.0,235.13,143.894,38.803,5.40983285956361e-05,3.310689786475763e-05
New Zealand,2011,4381274.0,236.097,142.586,39.607,5.3887750457971815e-05,3.2544415163260736e-05
New Zealand,2012,4410285.0,237.848,149.931,36.963,5.393030155647538e-05,3.3995762178634715e-05
New Zealand,2013,4450641.0,239.568,150.974,36.981,5.3827752002464366e-05,3.3921855301292555e-05
New Zealand,2014,4514198.0,250.677,156.516,37.563,5.5530794174291866e-05,3.467193951173608e-05
New Zealand,2015,4590591.0,252.193,155.998,38.144,5.49369351353671e-05,3.398211689954517e-05
New Zealand,2016,4668088.0,255.685,156.323,38.861,5.477296057829244e-05,3.3487586352271e-05
New Zealand,2017,4746253.0,259.847,163.621,37.032,5.474781896371727e-05,3.4473720638153934e-05
New Zealand,2018,4838528.0,258.47,160.146,38.041,5.3419139043940645e-05,3.309808272267929e-05
New Zealand,2019,4959033.0,263.685,166.642,36.803,5.317266491269568e-05,3.360372879148011e-05
New Zealand,2020,5061130.0,239.257,145.726,39.092,4.7273434983887e-05,2.879317464676861e-05
New Zealand,2021,5129730.0,235.549,141.031,40.127,4.591840116341406e-05,2.7492869995106955e-05
New Zealand,2022,5185289.0,232.211,131.934,43.184,4.478265338730397e-05,2.5443904862390505e-05
New Zealand,2023,5228101.0,239.135,138.06,42.267,4.574031756463771e-05,2.640729396773322e-05
North America,1965,290870105.0,16375.015,15347.377,6.207,5.6296658606425023e-05,5.2763679512543926e-05
North America,1966,295724864.0,17299.689,16218.936,6.149,5.849927113331938e-05,5.4844681575371356e-05
North America,1967,300431421.0,17915.924,16736.898,6.45,5.963398881636951e-05,5.5709545773509494e-05
North America,1968,305159077.0,18990.566,17775.721,6.186,6.223169301301825e-05,5.8250671009861525e-05
North America,1969,310053134.0,19995.355,18647.773,6.524,6.449009155959701e-05,6.014379780466919e-05
North America,1970,315691695.0,20806.727,19414.338,6.365,6.590837620862975e-05,6.149777871096672e-05
North America,1971,321049543.0,21279.955,19756.76,6.566,6.62824646973567e-05,6.153804118637228e-05
North America,1972,326320039.0,22433.721,20769.418,6.607,6.874760455639686e-05,6.364738758810948e-05
North America,1973,331321157.0,23507.699,21688.461,6.494,7.095139716658663e-05,6.546053743256728e-05
North America,1974,336273223.0,23128.371,21083.064,7.191,6.877850931354114e-05,6.269623198633333e-05
North America,1975,341300296.0,22587.797,20408.438,7.209,6.618159217769914e-05,5.979613331480966e-05
North America,1976,346309935.0,23803.949,21554.375,6.845,6.873596912545983e-05,6.224012891804562e-05
North America,1977,351506528.0,24515.525,22218.775,6.007,6.974415280276103e-05,6.321013474890572e-05
North America,1978,357016142.0,25122.107,22515.379,6.738,7.036686593291348e-05,6.306543696839344e-05
North America,1979,362654436.0,25508.131,22916.947,6.778,7.033729211022253e-05,6.319224232514282e-05
North America,1980,368574942.0,24804.613,22209.535,7.003,6.729869606816625e-05,6.025785388307814e-05
North America,1981,373589053.0,24282.295,21591.08,7.261,6.499734080805627e-05,5.7793663456193406e-05
North America,1982,378615781.0,23386.725,20556.459,8.025,6.176901802199312e-05,5.4293719468602916e-05
North America,1983,383734903.0,23284.488,20294.574,8.481,6.067857736672966e-05,5.2886963998685315e-05
North America,1984,388847666.0,24500.875,21344.818,8.283,6.300892905449508e-05,5.489249355556116e-05
North America,1985,393949236.0,24572.254,21277.691,8.045,6.237416335540247e-05,5.401125083029733e-05
North America,1986,399045023.0,24765.059,21306.297,8.156,6.206081412522717e-05,5.339321573245132e-05
North America,1987,404153729.0,25587.734,22083.566,7.524,6.331188397868278e-05,5.4641500041683394e-05
North America,1988,409453275.0,26684.41,23046.486,6.853,6.517083054226395e-05,5.628599746820929e-05
North America,1989,415061982.0,27324.299,23565.133,7.144,6.583185207263816e-05,5.6774973430353836e-05
North America,1990,421575397.0,27379.094,23375.381,7.549,6.4944714978232e-05,5.544768780707571e-05
North America,1991,427934509.0,27391.898,23215.152,7.651,6.400955619122551e-05,5.4249310377537225e-05
North America,1992,434703257.0,27817.209,23689.266,7.339,6.39912596744128e-05,5.449525766953248e-05
North America,1993,441450384.0,28385.902,24130.574,7.588,6.430145499658236e-05,5.466202969709049e-05
North America,1994,448069901.0,29033.729,24709.016,7.219,6.47973205412876e-05,5.514544928113794e-05
North America,1995,454557639.0,29616.012,25017.742,7.723,6.515347990884826e-05,5.5037557074252574e-05
North America,1996,460925637.0,30592.668,25829.109,8.056,6.637224216712424e-05,5.6037475303201676e-05
North America,1997,467334865.0,30856.672,26249.809,7.995,6.602689914864366e-05,5.616916469521272e-05
North America,1998,473719801.0,31043.01,26486.703,7.462,6.553031968363932e-05,5.591217201410587e-05
North America,1999,479976626.0,31627.182,26840.008,7.514,6.589317122288368e-05,5.5919406375426295e-05
North America,2000,486364446.0,32479.678,27708.137,7.055,6.67805351873932e-05,5.6969906472151955e-05
North America,2001,492319208.0,31801.469,27266.031,6.335,6.459522294324133e-05,5.5382829995127876e-05
North America,2002,498067243.0,32357.965,27601.043,6.86,6.496706108415968e-05,5.541629847759332e-05
North America,2003,503641588.0,32510.041,27827.76,6.794,6.454995332911229e-05,5.5253101934068236e-05
North America,2004,509273976.0,33201.375,28404.861,6.71,6.519354328837726e-05,5.577520615347524e-05
North America,2005,514942529.0,33439.102,28566.713,6.967,6.493754179701867e-05,5.5475536377769254e-05
North America,2006,520586895.0,33274.914,28301.406,7.26,6.391807846027318e-05,5.436442267721703e-05
North America,2007,526315123.0,33787.371,28821.195,7.052,6.419608619150395e-05,5.476033984301834e-05
North America,2008,532006442.0,33127.684,27982.004,7.769,6.226932868606129e-05,5.2597114980047555e-05
North America,2009,537567761.0,31613.355,26439.062,8.392,5.880813042283613e-05,4.918275223725703e-05
North America,2010,543052879.0,32520.043,27300.551,8.308,5.988375028944465e-05,5.027236215057429e-05
North America,2011,548684151.0,32529.238,27023.695,9.317,5.9285907822768516e-05,4.9251823568711024e-05
North America,2012,554435782.0,31860.811,26467.086,9.391,5.746528639452062e-05,4.773697308013933e-05
North America,2013,560056144.0,32622.266,27028.75,9.57,5.8248206629798174e-05,4.8260786511432326e-05
North America,2014,565486685.0,32890.703,27226.934,9.669,5.816353217936511e-05,4.8147789722051545e-05
North America,2015,570726015.0,32638.002,26946.689,9.902,5.718681318565792e-05,4.721475505194905e-05
North America,2016,576008328.0,32618.689,26691.711,10.615,5.662884964399334e-05,4.6339106055424945e-05
North America,2017,581258143.0,32810.961,26658.176,11.29,5.644817435271613e-05,4.586288608777391e-05
North America,2018,585864285.0,33776.703,27586.697,11.087,5.7652777042041405e-05,4.708717992597893e-05
North America,2019,590497015.0,33535.547,27287.105,11.363,5.679206862713777e-05,4.6210402943357804e-05
North America,2020,594263186.0,31067.723,24725.746,12.787,5.2279400326171307e-05,4.160739985666889e-05
North America,2021,597123384.0,32591.609,26131.893,12.697,5.458102943762792e-05,4.376297043493443e-05
North America,2022,600323657.0,33338.938,26612.219,13.351,5.553493954678518e-05,4.432978559097497e-05
North America,2023,604182945.0,33019.293,26319.234,13.364,5.465115040610754e-05,4.3561696366652654e-05
North Macedonia,1997,2004240.0,30.014,27.352,8.867,1.4975252464774677e-05,1.3647068215383388e-05
North Macedonia,1998,2012844.0,33.924,30.722,9.44,1.685376512039681e-05,1.5262981135150067e-05
North Macedonia,1999,2023781.0,32.504,28.397,12.636,1.6061026365995132e-05,1.4031656587348136e-05
North Macedonia,2000,2037940.0,30.848,27.388,11.215,1.5136853881861094e-05,1.3439061012591146e-05
North Macedonia,2001,2053391.0,29.025,27.186,6.336,1.4135154970485406e-05,1.323956323953889e-05
North Macedonia,2002,2064739.0,28.361,26.152,7.791,1.3735876544202439e-05,1.2666007664891302e-05
North Macedonia,2003,2071150.0,31.976,27.991,12.462,1.5438765903000747e-05,1.351471404775125e-05
North Macedonia,2004,2075879.0,31.577,27.306,13.524,1.5211387561606433e-05,1.3153945870640824e-05
North Macedonia,2005,2078667.0,32.584,28.312,13.111,1.5675430456152912e-05,1.3620267219328542e-05
North Macedonia,2006,2081081.0,33.184,28.489,14.148,1.5945559062813988e-05,1.3689520013877403e-05
North Macedonia,2007,2083494.0,32.878,30.022,8.686,1.578022302919999e-05,1.4409448743312915e-05
North Macedonia,2008,2086228.0,31.796,29.421,7.47,1.5240903678792537e-05,1.4102485442626597e-05
North Macedonia,2009,2089793.0,31.139,27.571,11.46,1.4900518855216761e-05,1.3193172720934562e-05
North Macedonia,2010,2093828.0,33.899,27.146,19.92,1.6189964027608762e-05,1.2964770745257014e-05
North Macedonia,2011,2097110.0,33.791,29.831,11.718,1.6113127113026972e-05,1.4224814148995523e-05
North Macedonia,2012,2099486.0,31.354,28.49,9.137,1.4934131496947349e-05,1.3569988082797407e-05
North Macedonia,2013,2102220.0,30.12,25.768,14.449,1.4327710705825271e-05,1.2257518242619708e-05
North Macedonia,2014,2105293.0,27.963,24.46,12.527,1.3282236724294434e-05,1.1618335310096979e-05
North Macedonia,2015,2107965.0,29.477,23.999,18.582,1.398362876043957e-05,1.1384913886141372e-05
North Macedonia,2016,2110194.0,30.592,25.039,18.151,1.4497245276974533e-05,1.1865733671880406e-05
North Macedonia,2017,2111982.0,29.433,25.955,11.817,1.3936198319872045e-05,1.2289403981662722e-05
North Macedonia,2018,2113497.0,30.426,25.195,17.192,1.4396045984451362e-05,1.1921001070737266e-05
North Macedonia,2019,2114175.0,31.058,27.484,11.508,1.46903638535126e-05,1.2999869925621105e-05
North Macedonia,2020,2111078.0,27.708,23.8,14.105,1.312504796127855e-05,1.1273861032136188e-05
North Macedonia,2021,2103329.0,28.998,24.623,15.088,1.3786716200841619e-05,1.1706680219784922e-05
North Macedonia,2022,2093606.0,30.632,26.486,13.534,1.4631215233429786e-05,1.2650899930550448e-05
North Macedonia,2023,2085682.0,33.53,27.895,16.805,1.6076276249207693e-05,1.3374522098766734e-05
Norway,1977,4043365.0,331.372,118.404,64.269,8.195451066129326e-05,2.928352993113409e-05
Norway,1978,4058804.0,371.85,133.203,64.178,9.161565820867429e-05,3.281828834306855e-05
Norway,1979,4072652.0,398.209,135.93,65.865,9.777633836625374e-05,3.337628650815243e-05
Norway,1980,4085778.0,378.902,131.659,65.252,9.273680557289211e-05,3.2223728259342526e-05
Norway,1981,4099860.0,400.171,125.662,68.598,9.760601581517418e-05,3.065031488880108e-05
Norway,1982,4114936.0,395.477,121.959,69.162,9.610769158985704e-05,2.9638128029208718e-05
Norway,1983,4128576.0,434.764,122.246,71.882,0.00010530604256770373,2.9609724999612456e-05
Norway,1984,4140232.0,440.217,127.063,71.136,0.00010632665029399319,3.068982607737924e-05
Norway,1985,4152640.0,435.445,132.684,69.529,0.00010485980003082377,3.195172227787624e-05
Norway,1986,4167465.0,424.843,140.295,66.977,0.00010194278776186483,3.3664349910557135e-05
Norway,1987,4187034.0,446.351,140.906,68.431,0.00010660314676212326,3.3652939049456015e-05
Norway,1988,4209655.0,460.097,138.122,69.98,0.00010929565486957957,3.281076477763618e-05
Norway,1989,4227072.0,490.188,139.988,71.442,0.00011596395803052325,3.311701338420543e-05
Norway,1990,4241637.0,492.923,134.018,72.811,0.00011621055738621669,3.159582019866387e-05
Norway,1991,4261886.0,456.607,130.275,71.469,0.00010713730963240218,3.0567453000854554e-05
Norway,1992,4286560.0,478.213,132.494,72.294,0.00011156101862565787,3.0909167257661156e-05
Norway,1993,4312138.0,490.582,137.215,72.03,0.00011376769481867231,3.182064210375456e-05
Norway,1994,4336745.0,475.377,144.362,69.632,0.00010961608303001445,3.32880997153395e-05
Norway,1995,4359327.0,509.372,149.057,70.737,0.00011684647653181329,3.4192663225309776e-05
Norway,1996,4381511.0,467.217,159.104,65.946,0.00010663376173196871,3.631258714174175e-05
Norway,1997,4405334.0,490.0,164.595,66.409,0.000111228796726877,3.736266081073535e-05
Norway,1998,4431672.0,509.797,166.77,67.287,0.000115034912331057,3.763139510324772e-05
Norway,1999,4462148.0,525.608,165.531,68.507,0.00011779259674936824,3.7096707684281204e-05
Norway,2000,4491204.0,583.177,162.899,72.067,0.00012984869981412557,3.627067485689806e-05
Norway,2001,4514019.0,519.16,164.356,68.342,0.00011501059255621209,3.641012587674088e-05
Norway,2002,4538435.0,543.437,164.79,69.676,0.00011974105611295524,3.6309873337394936e-05
Norway,2003,4565167.0,479.93,172.322,64.094,0.00010512868422995259,3.774714046605524e-05
Norway,2004,4592284.0,486.499,171.14,64.822,0.00010593835224476535,3.7266858931198504e-05
Norway,2005,4623691.0,558.194,167.154,70.055,0.0001207247629653452,3.61516372958314e-05
Norway,2006,4661081.0,511.088,168.345,67.061,0.00010965010048098285,3.6117158230032904e-05
Norway,2007,4709582.0,553.722,171.7,68.992,0.00011757349166019404,3.645758795578885e-05
Norway,2008,4768654.0,561.737,166.25,70.404,0.00011779781045133489,3.4863087152055905e-05
Norway,2009,4829195.0,516.214,161.773,68.662,0.0001068944202915807,3.349895790085097e-05
Norway,2010,4889747.0,499.137,170.186,65.904,0.00010207828748603966,3.480466371777517e-05
Norway,2011,4953565.0,504.417,166.619,66.968,0.00010182908672844709,3.363617919619506e-05
Norway,2012,5019058.0,561.875,166.42,70.381,0.00011194829786784692,3.315761642921839e-05
Norway,2013,5080667.0,524.074,166.928,68.148,0.00010315062963189675,3.285552861464843e-05
Norway,2014,5137926.0,542.885,167.555,69.136,0.00010566228474290988,3.261140779372844e-05
Norway,2015,5190357.0,550.198,171.178,68.888,0.00010600388374055965,3.2980005036262436e-05
Norway,2016,5236591.0,558.524,166.115,70.258,0.00010665793834194804,3.172197332195698e-05
Norway,2017,5277396.0,561.082,167.871,70.081,0.00010631796439001356,3.180943783638749e-05
Norway,2018,5312321.0,552.539,169.498,69.324,0.00010401084573014319,3.1906580946445066e-05
Norway,2019,5348285.0,516.77,165.417,67.99,9.662349706494698e-05,3.0928980037526047e-05
Norway,2020,5379836.0,557.347,155.628,72.077,0.00010359925469847036,2.8928019367133123e-05
Norway,2021,5403021.0,568.479,157.304,72.329,0.00010521502692660274,2.9114082658571935e-05
Norway,2022,5434324.0,532.713,155.872,70.74,9.802746394951791e-05,2.8682868375164972e-05
Norway,2023,5474363.0,553.084,154.36,72.091,0.00010103166340997117,2.8196887930157354e-05
Oceania,1965,17609458.0,510.978,453.844,11.181,2.9017247436008535e-05,2.5772740989529602e-05
Oceania,1966,17976052.0,536.651,478.217,10.889,2.985366308464172e-05,2.660300493122739e-05
Oceania,1967,18320665.0,564.434,504.62,10.597,3.080859783201101e-05,2.75437600108948e-05
Oceania,1968,18657991.0,595.169,532.271,10.568,3.189887914513411e-05,2.8527776650765882e-05
Oceania,1969,19020565.0,617.505,552.756,10.486,3.246512393296413e-05,2.906096638033623e-05
Oceania,1970,19480682.0,675.91,603.924,10.65,3.4696423872634435e-05,3.1001173367544316e-05
Oceania,1971,20023056.0,709.609,628.615,11.414,3.543959523461354e-05,3.1394558353130513e-05
Oceania,1972,20481057.0,744.334,660.573,11.253,3.6342557906069005e-05,3.2252876401838046e-05
Oceania,1973,20852770.0,792.332,706.756,10.8,3.799648679767724e-05,3.389266749693206e-05
Oceania,1974,21213318.0,836.544,743.106,11.169,3.943484937151274e-05,3.503016359816979e-05
Oceania,1975,21537776.0,850.514,749.437,11.884,3.948940689140792e-05,3.4796396805315463e-05
Oceania,1976,21820768.0,879.946,784.64,10.831,4.0326078348846386e-05,3.5958404397132125e-05
Oceania,1977,22089877.0,919.533,828.727,9.875,4.162689543269073e-05,3.751614370691154e-05
Oceania,1978,22356009.0,943.458,846.539,10.273,4.220153963974518e-05,3.786628463067804e-05
Oceania,1979,22623402.0,975.322,871.749,10.619,4.311119963301718e-05,3.853306412536895e-05
Oceania,1980,22920632.0,978.535,874.381,10.644,4.2692321922013315e-05,3.8148206384535995e-05
Oceania,1981,23268830.0,992.48,886.232,10.705,4.2652767672461404e-05,3.808665927766888e-05
Oceania,1982,23646422.0,989.074,889.689,10.048,4.182763887069257e-05,3.762467742477065e-05
Oceania,1983,24011447.0,986.206,884.673,10.295,4.107232687809277e-05,3.684380204158458e-05
Oceania,1984,24357734.0,1024.616,917.797,10.425,4.2065325124250064e-05,3.7679900765810157e-05
Oceania,1985,24704912.0,1050.708,943.773,10.177,4.253032757210388e-05,3.8201836136878365e-05
Oceania,1986,25069550.0,1078.818,964.344,10.611,4.303300218791323e-05,3.846674551398011e-05
Oceania,1987,25459682.0,1105.777,993.004,10.199,4.3432474922506886e-05,3.9003000901582356e-05
Oceania,1988,25868614.0,1156.551,1037.729,10.274,4.470865737143861e-05,4.0115369149657577e-05
Oceania,1989,26286142.0,1208.957,1089.924,9.846,4.599218097505522e-05,4.146382531145118e-05
Oceania,1990,26744211.0,1237.514,1114.212,9.964,4.627221943470308e-05,4.166180112772817e-05
Oceania,1991,27214477.0,1234.127,1108.668,10.166,4.5348179941139415e-05,4.0738170349553286e-05
Oceania,1992,27637470.0,1250.922,1130.233,9.648,4.526181303860303e-05,4.08949516724939e-05
Oceania,1993,28038745.0,1280.689,1151.14,10.116,4.567568912231985e-05,4.1055332540739614e-05
Oceania,1994,28455275.0,1332.689,1197.209,10.166,4.683451486587285e-05,4.207335898177052e-05
Oceania,1995,28905477.0,1369.204,1229.949,10.171,4.7368324003094636e-05,4.2550724902412095e-05
Oceania,1996,29379071.0,1406.125,1269.68,9.704,4.786145212011639e-05,4.321715958955952e-05
Oceania,1997,29846703.0,1435.31,1307.099,8.933,4.808939868500718e-05,4.3793748341315956e-05
Oceania,1998,30299542.0,1464.353,1329.426,9.214,4.832921236895264e-05,4.387610875438315e-05
Oceania,1999,30753529.0,1517.28,1387.014,8.585,4.9336776927291826e-05,4.5100970363433735e-05
Oceania,2000,31223133.0,1534.817,1399.229,8.834,4.915640592505563e-05,4.481385644419476e-05
